date,state,city,place_type,confirmed,deaths
15/04/2020,PR,São João do Ivaí,city,5,0
15/04/2020,PR,São José dos Pinhais,city,16,0
15/04/2020,PR,São Manoel do Paraná,city,1,0
15/04/2020,PR,Sarandi,city,2,0
15/04/2020,PR,Sertaneja,city,1,0
15/04/2020,PR,Telêmaco Borba,city,6,0
15/04/2020,PR,Terra Boa,city,2,0
15/04/2020,PR,Terra Rica,city,1,0
15/04/2020,PR,Toledo,city,1,0
15/04/2020,PR,Tupãssi,city,1,0
15/04/2020,PR,Umuarama,city,2,0
15/04/2020,PR,União da Vitória,city,3,0
15/04/2020,PR,Verê,city,2,0
15/04/2020,PR,Vitorino,city,1,0
15/04/2020,AM,,state,1554,106
15/04/2020,RJ,Angra dos Reis,city,8,0
15/04/2020,RJ,Araruama,city,10,1
15/04/2020,RJ,Areal,city,1,0
15/04/2020,RJ,Armação dos Búzios,city,1,0
15/04/2020,RJ,Arraial do Cabo,city,3,1
15/04/2020,RJ,Barra do Piraí,city,11,2
15/04/2020,RJ,Barra Mansa,city,13,1
15/04/2020,RJ,Belford Roxo,city,54,3
15/04/2020,RJ,Bom Jardim,city,2,0
15/04/2020,RJ,Bom Jesus do Itabapoana,city,4,1
15/04/2020,RJ,Cabo Frio,city,8,0
15/04/2020,RJ,Cachoeiras de Macacu,city,3,1
15/04/2020,RJ,Campos dos Goytacazes,city,5,0
15/04/2020,RJ,Cantagalo,city,1,0
15/04/2020,RJ,Carapebus,city,1,0
15/04/2020,RJ,Casimiro de Abreu,city,5,0
15/04/2020,RJ,Duque de Caxias,city,121,20
15/04/2020,RJ,Guapimirim,city,3,0
15/04/2020,RJ,Iguaba Grande,city,5,2
15/04/2020,RJ,Importados/Indefinidos,city,1,0
15/04/2020,RJ,Itaboraí,city,31,4
15/04/2020,RJ,Itaguaí,city,6,2
15/04/2020,RJ,Itaperuna,city,3,0
15/04/2020,RJ,Itatiaia,city,1,0
15/04/2020,RJ,Japeri,city,4,1
15/04/2020,RJ,Macaé,city,7,1
15/04/2020,RJ,Magé,city,28,3
15/04/2020,RJ,Mangaratiba,city,5,2
15/04/2020,RJ,Maricá,city,35,3
15/04/2020,RJ,Mendes,city,1,0
15/04/2020,RJ,Mesquita,city,50,1
15/04/2020,RJ,Miguel Pereira,city,2,1
15/04/2020,RJ,Nilópolis,city,24,0
15/04/2020,RJ,Niterói,city,167,11
15/04/2020,RJ,Nova Friburgo,city,21,0
15/04/2020,RJ,Nova Iguaçu,city,150,11
15/04/2020,RJ,Paracambi,city,3,0
15/04/2020,RJ,Paraíba do Sul,city,3,0
15/04/2020,RJ,Paraty,city,3,0
15/04/2020,RJ,Paty do Alferes,city,2,0
15/04/2020,RJ,Petrópolis,city,42,1
15/04/2020,RJ,Piraí,city,2,0
15/04/2020,RJ,Porciúncula,city,1,0
15/04/2020,RJ,Porto Real,city,2,0
15/04/2020,RJ,Quatis,city,2,0
15/04/2020,RJ,Queimados,city,15,1
15/04/2020,RJ,Quissamã,city,2,0
15/04/2020,RJ,Resende,city,7,1
15/04/2020,RJ,Rio Bonito,city,5,2
15/04/2020,RJ,Rio das Flores,city,1,0
15/04/2020,RJ,Rio das Ostras,city,8,2
15/04/2020,RJ,Rio de Janeiro,city,2519,167
15/04/2020,RJ,São Fidélis,city,3,0
15/04/2020,RJ,São Francisco de Itabapoana,city,1,0
15/04/2020,RJ,São Gonçalo,city,93,5
15/04/2020,RJ,São João da Barra,city,1,0
15/04/2020,RJ,São João de Meriti,city,67,5
15/04/2020,RJ,São Pedro da Aldeia,city,7,0
15/04/2020,RJ,Sapucaia,city,3,1
15/04/2020,RJ,Saquarema,city,2,0
15/04/2020,RJ,Seropédica,city,4,0
15/04/2020,RJ,Silva Jardim,city,1,0
15/04/2020,RJ,Sumidouro,city,1,0
15/04/2020,RJ,Tanguá,city,5,2
15/04/2020,RJ,Teresópolis,city,14,0
15/04/2020,RJ,Trajano de Moraes,city,0,0
15/04/2020,RJ,Três Rios,city,5,0
15/04/2020,RJ,Valença,city,2,0
15/04/2020,RJ,Volta Redonda,city,122,6
16/04/2020,AM,,state,1719,124
15/04/2020,RN,Acari,city,1,0
15/04/2020,RN,Açu,city,13,0
15/04/2020,RN,Apodi,city,5,1
15/04/2020,RN,Areia Branca,city,2,0
15/04/2020,RN,Baía Formosa,city,1,0
15/04/2020,RN,Caicó,city,0,0
15/04/2020,RN,Canguaretama,city,4,1
15/04/2020,RN,Caraúbas,city,1,0
15/04/2020,RN,Carnaubais,city,1,0
15/04/2020,RN,Ceará-Mirim,city,5,0
15/04/2020,RN,Cerro Corá,city,1,1
15/04/2020,RN,Coronel João Pessoa,city,1,0
15/04/2020,RN,Currais Novos,city,1,0
15/04/2020,RN,Encanto,city,1,0
15/04/2020,RN,Extremoz,city,5,0
15/04/2020,RN,Importados/Indefinidos,city,6,0
15/04/2020,RN,Januário Cicco,city,1,0
15/04/2020,RN,Lagoa de Pedras,city,1,1
15/04/2020,RN,Luís Gomes,city,1,0
15/04/2020,RN,Macaíba,city,6,0
15/04/2020,RN,Monte Alegre,city,2,0
15/04/2020,RN,Mossoró,city,84,6
15/04/2020,RN,Natal,city,172,5
15/04/2020,RN,Nísia Floresta,city,1,0
15/04/2020,RN,Parnamirim,city,43,0
15/04/2020,RN,Passa e Fica,city,1,0
15/04/2020,RN,Pau dos Ferros,city,1,0
15/04/2020,RN,Santa Cruz,city,1,0
15/04/2020,RN,Santo Antônio,city,3,0
15/04/2020,RN,São Gonçalo do Amarante,city,26,2
15/04/2020,RN,São José de Mipibu,city,2,0
15/04/2020,RN,São Miguel do Gostoso,city,1,0
15/04/2020,RN,São Pedro,city,1,0
15/04/2020,RN,Taipu,city,1,1
15/04/2020,RN,Tenente Ananias,city,2,2
15/04/2020,RN,Tibau,city,2,0
17/04/2020,AM,,state,1809,145
15/04/2020,RO,Ariquemes,city,7,0
15/04/2020,RO,Jaru,city,1,0
15/04/2020,RO,Ji-Paraná,city,3,0
15/04/2020,RO,Ouro Preto do Oeste,city,6,0
15/04/2020,RO,Porto Velho,city,52,2
15/04/2020,RO,Rolim de Moura,city,3,0
15/04/2020,RO,Vilhena,city,1,0
18/04/2020,AM,,state,1897,161
15/04/2020,RR,Alto Alegre,city,1,1
15/04/2020,RR,Boa Vista,city,131,2
15/04/2020,RR,Bonfim,city,3,0
15/04/2020,RR,Cantá,city,3,0
15/04/2020,RR,Pacaraima,city,4,0
20/03/2020,AP,,state,1,0
15/04/2020,RS,Ajuricaba,city,1,0
15/04/2020,RS,Alegrete,city,1,0
15/04/2020,RS,Alvorada,city,5,1
15/04/2020,RS,Anta Gorda,city,2,0
15/04/2020,RS,Arroio do Sal,city,1,0
15/04/2020,RS,Arroio dos Ratos,city,3,0
15/04/2020,RS,Bagé,city,28,0
15/04/2020,RS,Bento Gonçalves,city,11,0
15/04/2020,RS,Bom Retiro do Sul,city,1,0
15/04/2020,RS,Cachoeira do Sul,city,2,0
15/04/2020,RS,Cachoeirinha,city,8,0
15/04/2020,RS,Camaquã,city,0,0
15/04/2020,RS,Campo Bom,city,4,0
15/04/2020,RS,Candelária,city,1,0
15/04/2020,RS,Canguçu,city,1,0
15/04/2020,RS,Canoas,city,15,1
15/04/2020,RS,Capão da Canoa,city,6,0
15/04/2020,RS,Capão do Leão,city,1,0
15/04/2020,RS,Carlos Barbosa,city,1,0
15/04/2020,RS,Caxias do Sul,city,37,0
15/04/2020,RS,Cerro Grande do Sul,city,1,0
15/04/2020,RS,Chapada,city,1,0
15/04/2020,RS,Charqueadas,city,1,0
15/04/2020,RS,Cidreira,city,2,0
15/04/2020,RS,Cruzeiro do Sul,city,2,0
15/04/2020,RS,Dois Irmãos,city,2,0
15/04/2020,RS,Dom Pedrito,city,1,0
15/04/2020,RS,Eldorado do Sul,city,1,0
15/04/2020,RS,Encantado,city,2,0
15/04/2020,RS,Encruzilhada do Sul,city,2,1
15/04/2020,RS,Erechim,city,4,0
15/04/2020,RS,Espumoso,city,1,0
15/04/2020,RS,Estância Velha,city,3,0
15/04/2020,RS,Esteio,city,3,0
15/04/2020,RS,Estrela,city,2,0
15/04/2020,RS,Farroupilha,city,6,0
15/04/2020,RS,Garibaldi,city,3,0
15/04/2020,RS,Glorinha,city,1,0
15/04/2020,RS,Gravataí,city,13,0
15/04/2020,RS,Guaíba,city,1,0
15/04/2020,RS,Harmonia,city,4,0
15/04/2020,RS,Imbé,city,1,0
15/04/2020,RS,Ivoti,city,4,1
15/04/2020,RS,Lajeado,city,19,0
15/04/2020,RS,Marau,city,12,1
15/04/2020,RS,Minas do Leão,city,2,0
15/04/2020,RS,Montenegro,city,1,0
15/04/2020,RS,Nicolau Vergueiro,city,1,0
15/04/2020,RS,Nova Palma,city,1,0
15/04/2020,RS,Novo Hamburgo,city,26,2
15/04/2020,RS,Osório,city,2,0
15/04/2020,RS,Paraí,city,2,0
15/04/2020,RS,Pareci Novo,city,1,0
15/04/2020,RS,Passo Fundo,city,27,2
15/04/2020,RS,Pelotas,city,9,0
15/04/2020,RS,Piratini,city,1,0
15/04/2020,RS,Porto Alegre,city,350,8
15/04/2020,RS,Rio Grande,city,4,0
15/04/2020,RS,Rio Pardo,city,1,0
15/04/2020,RS,Rolante,city,1,0
15/04/2020,RS,Sananduva,city,2,0
15/04/2020,RS,Santa Cruz do Sul,city,1,0
15/04/2020,RS,Santa Maria,city,13,0
15/04/2020,RS,Sant'Ana do Livramento,city,7,0
15/04/2020,RS,Santa Rosa,city,4,0
15/04/2020,RS,Santiago,city,1,0
15/04/2020,RS,Santo Antônio da Patrulha,city,2,0
15/04/2020,RS,Santo Cristo,city,1,0
15/04/2020,RS,São Domingos do Sul,city,3,0
15/04/2020,RS,São Gabriel,city,1,0
15/04/2020,RS,São Jorge,city,2,0
15/04/2020,RS,São Leopoldo,city,17,1
15/04/2020,RS,São Lourenço do Sul,city,1,0
15/04/2020,RS,São Sebastião do Caí,city,2,0
15/04/2020,RS,Sapiranga,city,1,0
15/04/2020,RS,Sapucaia do Sul,city,5,0
15/04/2020,RS,Sarandi,city,1,0
15/04/2020,RS,Serafina Corrêa,city,5,1
15/04/2020,RS,Tabaí,city,4,0
15/04/2020,RS,Taquara,city,1,0
15/04/2020,RS,Taquari,city,5,0
15/04/2020,RS,Teutônia,city,1,0
15/04/2020,RS,Tio Hugo,city,1,0
15/04/2020,RS,Torres,city,9,0
15/04/2020,RS,Tramandaí,city,1,0
15/04/2020,RS,Tupandi,city,1,0
15/04/2020,RS,Uruguaiana,city,3,0
15/04/2020,RS,Vacaria,city,1,0
15/04/2020,RS,Venâncio Aires,city,1,0
15/04/2020,RS,Veranópolis,city,1,0
15/04/2020,RS,Viamão,city,13,0
15/04/2020,RS,Vila Maria,city,1,0
21/03/2020,AP,,state,1,0
15/04/2020,SC,Águas Mornas,city,1,0
15/04/2020,SC,Anita Garibaldi,city,1,0
15/04/2020,SC,Antônio Carlos,city,11,3
15/04/2020,SC,Araranguá,city,4,0
15/04/2020,SC,Aurora,city,1,0
15/04/2020,SC,Balneário Arroio do Silva,city,2,0
15/04/2020,SC,Balneário Camboriú,city,60,1
15/04/2020,SC,Balneário Gaivota,city,2,1
15/04/2020,SC,Balneário Piçarras,city,2,0
15/04/2020,SC,Barra Velha,city,1,0
15/04/2020,SC,Biguaçu,city,2,0
15/04/2020,SC,Blumenau,city,70,0
15/04/2020,SC,Botuverá,city,2,0
15/04/2020,SC,Braço do Norte,city,25,1
15/04/2020,SC,Brusque,city,17,0
15/04/2020,SC,Caçador,city,2,0
15/04/2020,SC,Camboriú,city,47,1
15/04/2020,SC,Canelinha,city,1,0
15/04/2020,SC,Capivari de Baixo,city,1,0
15/04/2020,SC,Chapecó,city,6,0
15/04/2020,SC,Cocal do Sul,city,1,0
15/04/2020,SC,Criciúma,city,44,4
15/04/2020,SC,Florianópolis,city,214,3
15/04/2020,SC,Forquilhinha,city,1,0
15/04/2020,SC,Garopaba,city,2,0
15/04/2020,SC,Gaspar,city,5,1
15/04/2020,SC,Governador Celso Ramos,city,3,0
15/04/2020,SC,Gravatal,city,10,0
15/04/2020,SC,Guabiruba,city,2,0
15/04/2020,SC,Guaramirim,city,1,0
15/04/2020,SC,Içara,city,7,0
15/04/2020,SC,Imbituba,city,12,0
15/04/2020,SC,Importados/Indefinidos,city,13,0
15/04/2020,SC,Indaial,city,3,1
15/04/2020,SC,Ipumirim,city,2,0
15/04/2020,SC,Irati,city,1,0
15/04/2020,SC,Itajaí,city,37,2
15/04/2020,SC,Itapema,city,7,0
15/04/2020,SC,Itapiranga,city,1,0
15/04/2020,SC,Ituporanga,city,0,0
15/04/2020,SC,Jaguaruna,city,3,0
15/04/2020,SC,Jaraguá do Sul,city,9,0
15/04/2020,SC,Joaçaba,city,4,0
15/04/2020,SC,Joinville,city,71,2
15/04/2020,SC,Lages,city,11,0
15/04/2020,SC,Laguna,city,4,0
15/04/2020,SC,Mafra,city,1,0
15/04/2020,SC,Massaranduba,city,1,1
15/04/2020,SC,Morro da Fumaça,city,2,0
15/04/2020,SC,Navegantes,city,8,0
15/04/2020,SC,Nova Trento,city,1,0
15/04/2020,SC,Orleans,city,2,0
15/04/2020,SC,Palhoça,city,11,1
15/04/2020,SC,Papanduva,city,2,0
15/04/2020,SC,Paulo Lopes,city,1,0
15/04/2020,SC,Pedras Grandes,city,2,1
15/04/2020,SC,Pescaria Brava,city,1,0
15/04/2020,SC,Pomerode,city,1,0
15/04/2020,SC,Porto Belo,city,5,1
15/04/2020,SC,Rancho Queimado,city,2,0
15/04/2020,SC,Rio do Sul,city,1,0
15/04/2020,SC,Rio Negrinho,city,1,0
15/04/2020,SC,Rio Rufino,city,1,0
15/04/2020,SC,Sangão,city,2,0
15/04/2020,SC,Santa Cecília,city,1,0
15/04/2020,SC,Santa Rosa de Lima,city,0,0
15/04/2020,SC,Santa Rosa do Sul,city,1,0
15/04/2020,SC,Santo Amaro da Imperatriz,city,1,0
15/04/2020,SC,São Bento do Sul,city,1,0
15/04/2020,SC,São Domingos,city,3,0
15/04/2020,SC,São Francisco do Sul,city,2,0
15/04/2020,SC,São José,city,31,0
15/04/2020,SC,São Lourenço do Oeste,city,2,0
15/04/2020,SC,São Ludgero,city,6,1
15/04/2020,SC,São Pedro de Alcântara,city,1,0
15/04/2020,SC,Schroeder,city,1,0
15/04/2020,SC,Siderópolis,city,7,0
15/04/2020,SC,Sombrio,city,9,1
15/04/2020,SC,Tangará,city,1,0
15/04/2020,SC,Tijucas,city,4,0
15/04/2020,SC,Timbé do Sul,city,1,0
15/04/2020,SC,Timbó,city,2,0
15/04/2020,SC,Treze de Maio,city,2,0
15/04/2020,SC,Tubarão,city,32,2
15/04/2020,SC,Urussanga,city,3,1
15/04/2020,SC,Vidal Ramos,city,1,0
15/04/2020,SC,Videira,city,1,0
22/03/2020,AP,,state,1,0
15/04/2020,SE,Aracaju,city,37,4
15/04/2020,SE,Capela,city,1,0
15/04/2020,SE,Itabaiana,city,1,0
15/04/2020,SE,Nossa Senhora da Glória,city,2,0
15/04/2020,SE,Nossa Senhora do Socorro,city,1,0
15/04/2020,SE,Pacatuba,city,2,0
15/04/2020,SE,Propriá,city,2,0
15/04/2020,SE,São Cristóvão,city,1,0
15/04/2020,SE,Simão Dias,city,1,0
23/03/2020,AP,,state,1,0
15/04/2020,SP,Adamantina,city,1,0
15/04/2020,SP,Águas de Lindóia,city,1,1
15/04/2020,SP,Águas de São Pedro,city,1,0
15/04/2020,SP,Agudos,city,4,1
15/04/2020,SP,Americana,city,15,2
15/04/2020,SP,Américo Brasiliense,city,3,0
15/04/2020,SP,Amparo,city,4,0
15/04/2020,SP,Andradina,city,1,0
15/04/2020,SP,Apiaí,city,1,0
15/04/2020,SP,Araçariguama,city,1,0
15/04/2020,SP,Araçatuba,city,28,0
15/04/2020,SP,Araçoiaba da Serra,city,1,0
15/04/2020,SP,Araraquara,city,27,2
15/04/2020,SP,Araras,city,6,0
15/04/2020,SP,Artur Nogueira,city,1,0
15/04/2020,SP,Arujá,city,15,1
15/04/2020,SP,Assis,city,6,1
15/04/2020,SP,Atibaia,city,14,1
15/04/2020,SP,Avaré,city,5,1
15/04/2020,SP,Bady Bassitt,city,2,0
15/04/2020,SP,Bariri,city,1,0
15/04/2020,SP,Barra do Turvo,city,1,0
15/04/2020,SP,Barretos,city,6,0
15/04/2020,SP,Barueri,city,64,4
15/04/2020,SP,Batatais,city,1,0
15/04/2020,SP,Bauru,city,21,2
15/04/2020,SP,Bebedouro,city,1,0
15/04/2020,SP,Bilac,city,1,0
15/04/2020,SP,Birigui,city,6,0
15/04/2020,SP,Boituva,city,4,0
15/04/2020,SP,Botucatu,city,23,2
15/04/2020,SP,Bragança Paulista,city,28,5
15/04/2020,SP,Brodowski,city,3,0
15/04/2020,SP,Buritama,city,1,0
15/04/2020,SP,Caçapava,city,5,0
15/04/2020,SP,Cachoeira Paulista,city,1,0
15/04/2020,SP,Caiabu,city,1,1
15/04/2020,SP,Caieiras,city,42,6
15/04/2020,SP,Cajamar,city,5,1
15/04/2020,SP,Cajuru,city,2,0
15/04/2020,SP,Campinas,city,142,5
15/04/2020,SP,Campos do Jordão,city,1,0
15/04/2020,SP,Capão Bonito,city,1,0
15/04/2020,SP,Caraguatatuba,city,4,2
15/04/2020,SP,Carapicuíba,city,43,2
15/04/2020,SP,Catanduva,city,6,2
15/04/2020,SP,Cedral,city,1,0
15/04/2020,SP,Conchas,city,1,0
15/04/2020,SP,Cotia,city,70,4
15/04/2020,SP,Cravinhos,city,6,1
15/04/2020,SP,Cruzeiro,city,1,0
15/04/2020,SP,Cubatão,city,4,0
15/04/2020,SP,Diadema,city,94,2
15/04/2020,SP,Dracena,city,1,1
15/04/2020,SP,Eldorado,city,1,1
15/04/2020,SP,Embu das Artes,city,43,2
15/04/2020,SP,Embu-Guaçu,city,4,0
15/04/2020,SP,Estiva Gerbi,city,1,0
15/04/2020,SP,Fernandópolis,city,4,0
15/04/2020,SP,Ferraz de Vasconcelos,city,41,1
15/04/2020,SP,Franca,city,4,1
15/04/2020,SP,Francisco Morato,city,20,1
15/04/2020,SP,Franco da Rocha,city,41,2
15/04/2020,SP,Garça,city,2,0
15/04/2020,SP,Guararapes,city,3,0
15/04/2020,SP,Guararema,city,2,0
15/04/2020,SP,Guaratinguetá,city,1,0
15/04/2020,SP,Guarujá,city,17,0
15/04/2020,SP,Guarulhos,city,253,22
15/04/2020,SP,Hortolândia,city,2,0
15/04/2020,SP,Ibirá,city,1,0
15/04/2020,SP,Ibiúna,city,1,0
15/04/2020,SP,Igarapava,city,1,0
15/04/2020,SP,Igaratá,city,1,0
15/04/2020,SP,Ilhabela,city,3,0
15/04/2020,SP,Ilha Comprida,city,9,0
15/04/2020,SP,Importados/Indefinidos,city,92,0
15/04/2020,SP,Indaiatuba,city,4,0
15/04/2020,SP,Iracemápolis,city,1,0
15/04/2020,SP,Itanhaém,city,3,0
15/04/2020,SP,Itapecerica da Serra,city,33,1
15/04/2020,SP,Itapetininga,city,5,1
15/04/2020,SP,Itapeva,city,1,0
15/04/2020,SP,Itapevi,city,27,5
15/04/2020,SP,Itapira,city,7,0
15/04/2020,SP,Itaquaquecetuba,city,37,0
15/04/2020,SP,Itararé,city,1,0
15/04/2020,SP,Itatiba,city,1,1
15/04/2020,SP,Itatinga,city,1,0
15/04/2020,SP,Itu,city,3,0
15/04/2020,SP,Itupeva,city,1,0
15/04/2020,SP,Jaboticabal,city,7,2
15/04/2020,SP,Jacareí,city,6,0
15/04/2020,SP,Jaci,city,2,0
15/04/2020,SP,Jaguariúna,city,1,0
15/04/2020,SP,Jales,city,2,0
15/04/2020,SP,Jandira,city,8,1
15/04/2020,SP,Jardinópolis,city,3,0
15/04/2020,SP,Jaú,city,3,0
15/04/2020,SP,Joanópolis,city,1,0
15/04/2020,SP,José Bonifácio,city,2,0
15/04/2020,SP,Jundiaí,city,19,3
15/04/2020,SP,Laranjal Paulista,city,4,2
15/04/2020,SP,Leme,city,3,2
15/04/2020,SP,Lençóis Paulista,city,3,0
15/04/2020,SP,Limeira,city,7,1
15/04/2020,SP,Lins,city,1,1
15/04/2020,SP,Lorena,city,1,0
15/04/2020,SP,Louveira,city,1,0
15/04/2020,SP,Macatuba,city,1,0
15/04/2020,SP,Macedônia,city,1,0
15/04/2020,SP,Mairinque,city,1,0
15/04/2020,SP,Mairiporã,city,9,2
15/04/2020,SP,Marília,city,7,1
15/04/2020,SP,Matão,city,3,0
15/04/2020,SP,Mauá,city,66,2
15/04/2020,SP,Mirassol,city,7,0
15/04/2020,SP,Mococa,city,2,1
15/04/2020,SP,Mogi das Cruzes,city,80,5
15/04/2020,SP,Mogi Guaçu,city,6,1
15/04/2020,SP,Mogi Mirim,city,1,0
15/04/2020,SP,Mongaguá,city,2,1
15/04/2020,SP,Monte Alto,city,5,1
15/04/2020,SP,Monte Mor,city,1,0
15/04/2020,SP,Morro Agudo,city,2,0
15/04/2020,SP,Morungaba,city,1,0
15/04/2020,SP,Nhandeara,city,1,0
15/04/2020,SP,Nova Odessa,city,1,1
15/04/2020,SP,Olímpia,city,4,0
15/04/2020,SP,Orlândia,city,4,0
15/04/2020,SP,Osasco,city,172,16
15/04/2020,SP,Ourinhos,city,1,0
15/04/2020,SP,Pariquera-Açu,city,2,0
15/04/2020,SP,Paulínia,city,5,0
15/04/2020,SP,Pederneiras,city,1,0
15/04/2020,SP,Pedra Bela,city,1,0
15/04/2020,SP,Penápolis,city,1,1
15/04/2020,SP,Peruíbe,city,4,0
15/04/2020,SP,Pilar do Sul,city,3,0
15/04/2020,SP,Pindamonhangaba,city,2,1
15/04/2020,SP,Pindorama,city,1,0
15/04/2020,SP,Piracicaba,city,17,1
15/04/2020,SP,Pirajuí,city,1,0
15/04/2020,SP,Piratininga,city,1,0
15/04/2020,SP,Poá,city,11,2
15/04/2020,SP,Pontal,city,4,0
15/04/2020,SP,Porto Feliz,city,1,0
15/04/2020,SP,Porto Ferreira,city,2,1
15/04/2020,SP,Praia Grande,city,27,6
15/04/2020,SP,Pratânia,city,2,0
15/04/2020,SP,Presidente Prudente,city,4,2
15/04/2020,SP,Presidente Venceslau,city,5,2
15/04/2020,SP,Promissão,city,2,0
15/04/2020,SP,Ribeirão Pires,city,23,0
15/04/2020,SP,Ribeirão Preto,city,65,5
15/04/2020,SP,Rincão,city,1,0
15/04/2020,SP,Rinópolis,city,1,0
15/04/2020,SP,Rio Claro,city,8,2
15/04/2020,SP,Rio Grande da Serra,city,7,0
15/04/2020,SP,Salto,city,3,0
15/04/2020,SP,Salto de Pirapora,city,2,0
15/04/2020,SP,Santa Bárbara d'Oeste,city,1,0
15/04/2020,SP,Santa Branca,city,2,1
15/04/2020,SP,Santa Cruz do Rio Pardo,city,5,0
15/04/2020,SP,Santa Isabel,city,1,1
15/04/2020,SP,Santa Lúcia,city,1,0
15/04/2020,SP,Santana de Parnaíba,city,41,0
15/04/2020,SP,Santo André,city,186,6
15/04/2020,SP,Santos,city,216,12
15/04/2020,SP,São Bernardo do Campo,city,231,15
15/04/2020,SP,São Caetano do Sul,city,85,3
15/04/2020,SP,São Carlos,city,6,2
15/04/2020,SP,São João da Boa Vista,city,4,0
15/04/2020,SP,São José do Rio Pardo,city,1,0
15/04/2020,SP,São José do Rio Preto,city,61,3
15/04/2020,SP,São José dos Campos,city,113,3
15/04/2020,SP,São Manuel,city,3,1
15/04/2020,SP,São Miguel Arcanjo,city,2,0
15/04/2020,SP,São Paulo,city,7764,558
15/04/2020,SP,São Pedro,city,1,0
15/04/2020,SP,São Roque,city,5,0
15/04/2020,SP,São Sebastião,city,4,1
15/04/2020,SP,São Vicente,city,27,0
15/04/2020,SP,Sertãozinho,city,6,0
15/04/2020,SP,Sorocaba,city,29,3
15/04/2020,SP,Sumaré,city,3,0
15/04/2020,SP,Suzano,city,44,6
15/04/2020,SP,Taboão da Serra,city,92,5
15/04/2020,SP,Tanabi,city,1,0
15/04/2020,SP,Tatuí,city,6,0
15/04/2020,SP,Taubaté,city,8,0
15/04/2020,SP,Terra Roxa,city,1,0
15/04/2020,SP,Tupã,city,1,0
15/04/2020,SP,Ubatuba,city,2,0
15/04/2020,SP,Valinhos,city,7,1
15/04/2020,SP,Vargem Grande Paulista,city,5,3
15/04/2020,SP,Várzea Paulista,city,1,0
15/04/2020,SP,Vinhedo,city,8,0
15/04/2020,SP,Votorantim,city,3,0
15/04/2020,SP,Votuporanga,city,6,0
24/03/2020,AP,,state,1,0
15/04/2020,TO,Araguaína,city,5,0
15/04/2020,TO,Cariri do Tocantins,city,1,0
15/04/2020,TO,Dianópolis,city,1,0
15/04/2020,TO,Gurupi,city,1,0
15/04/2020,TO,Palmas,city,19,1
15/04/2020,TO,Paraíso do Tocantins,city,1,0
15/04/2020,TO,Tocantinópolis,city,1,0
25/03/2020,AP,,state,2,0
14/04/2020,AC,Acrelândia,city,11,0
14/04/2020,AC,Bujari,city,1,0
14/04/2020,AC,Cruzeiro do Sul,city,2,0
14/04/2020,AC,Plácido de Castro,city,10,0
14/04/2020,AC,Porto Acre,city,1,0
14/04/2020,AC,Rio Branco,city,74,3
26/03/2020,AP,,state,2,0
14/04/2020,AL,Importados/Indefinidos,city,7,0
14/04/2020,AL,Maceió,city,59,4
14/04/2020,AL,Marechal Deodoro,city,3,0
14/04/2020,AL,Palmeira dos Índios,city,1,0
14/04/2020,AL,Porto Real do Colégio,city,1,0
14/04/2020,AL,Satuba,city,1,0
27/03/2020,AP,,state,3,0
14/04/2020,AM,Anamã,city,1,0
14/04/2020,AM,Anori,city,3,0
14/04/2020,AM,Boca do Acre,city,1,0
14/04/2020,AM,Careiro,city,1,0
14/04/2020,AM,Careiro da Várzea,city,2,0
14/04/2020,AM,Iranduba,city,14,1
14/04/2020,AM,Itacoatiara,city,15,0
14/04/2020,AM,Jutaí,city,0,0
14/04/2020,AM,Lábrea,city,2,0
14/04/2020,AM,Manacapuru,city,100,3
14/04/2020,AM,Manaus,city,1295,81
14/04/2020,AM,Manicoré,city,1,1
14/04/2020,AM,Maués,city,0,0
14/04/2020,AM,Novo Airão,city,1,1
14/04/2020,AM,Parintins,city,11,3
14/04/2020,AM,Presidente Figueiredo,city,6,0
14/04/2020,AM,Santo Antônio do Içá,city,10,0
14/04/2020,AM,São Gabriel da Cachoeira,city,0,0
14/04/2020,AM,São Paulo de Olivença,city,9,0
14/04/2020,AM,Tabatinga,city,3,0
14/04/2020,AM,Tefé,city,1,0
14/04/2020,AM,Tonantins,city,8,0
28/03/2020,AP,,state,4,0
14/04/2020,AP,Macapá,city,261,5
14/04/2020,AP,Mazagão,city,1,0
14/04/2020,AP,Oiapoque,city,2,0
14/04/2020,AP,Porto Grande,city,1,0
14/04/2020,AP,Santana,city,41,2
14/04/2020,AP,Vitória do Jari,city,2,0
29/03/2020,AP,,state,8,0
14/04/2020,BA,Abaíra,city,1,0
14/04/2020,BA,Adustina,city,1,1
14/04/2020,BA,Alagoinhas,city,5,0
14/04/2020,BA,Araci,city,1,1
14/04/2020,BA,Aurelino Leal,city,1,0
14/04/2020,BA,Barra,city,2,0
14/04/2020,BA,Barra do Choça,city,1,0
14/04/2020,BA,Barra do Rocha,city,3,0
14/04/2020,BA,Barreiras,city,1,0
14/04/2020,BA,Belmonte,city,2,1
14/04/2020,BA,Bom Jesus da Lapa,city,1,0
14/04/2020,BA,Brumado,city,8,0
14/04/2020,BA,Cachoeira,city,1,0
14/04/2020,BA,Camacan,city,1,0
14/04/2020,BA,Camaçari,city,13,0
14/04/2020,BA,Campo Formoso,city,1,0
14/04/2020,BA,Canarana,city,1,0
14/04/2020,BA,Canavieiras,city,1,0
14/04/2020,BA,Candeias,city,1,0
14/04/2020,BA,Cansanção,city,1,0
