country,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
Austria,14/04/2020,nowcast,0.7,0.5,0.8,0.6,0.8,1
Austria,15/04/2020,nowcast,0.7,0.6,0.9,0.7,0.8,1
Austria,16/04/2020,nowcast,0.8,0.6,1,0.7,0.9,0.98
Austria,17/04/2020,nowcast,0.9,0.7,1,0.8,0.9,0.92
Austria,18/04/2020,nowcast,0.9,0.7,1.1,0.8,1,0.87
Austria,19/04/2020,nowcast,0.9,0.7,1.1,0.8,1,0.79
Austria,20/04/2020,nowcast,0.9,0.8,1.1,0.9,1,0.76
Austria,21/04/2020,nowcast,0.9,0.8,1.1,0.9,1,0.71
Austria,22/04/2020,nowcast,1,0.8,1.2,0.9,1,0.63
Austria,23/04/2020,nowcast,1,0.8,1.2,0.9,1.1,0.56
Austria,24/04/2020,nowcast,1,0.8,1.2,0.9,1.1,0.47
Austria,25/04/2020,forecast,1,0.7,1.3,0.9,1.1,0.46
Austria,26/04/2020,forecast,1,0.7,1.3,0.9,1.1,0.44
Austria,27/04/2020,forecast,1,0.7,1.4,0.9,1.1,0.44
Austria,28/04/2020,forecast,1,0.6,1.5,0.9,1.2,0.43
Austria,29/04/2020,forecast,1,0.6,1.5,0.9,1.2,0.43
Austria,30/04/2020,forecast,1.1,0.5,1.6,0.8,1.2,0.42
Austria,01/05/2020,forecast,1.1,0.5,1.7,0.8,1.3,0.42
Austria,02/05/2020,forecast,1.1,0.5,1.8,0.8,1.3,0.42
Austria,03/05/2020,forecast,1.1,0.4,1.8,0.8,1.3,0.42
Austria,04/05/2020,forecast,1.1,0.3,1.8,0.8,1.3,0.41
Austria,05/05/2020,forecast,1.1,0.3,1.9,0.8,1.4,0.42
Austria,06/05/2020,forecast,1.1,0,1.8,0.7,1.4,0.41
Austria,07/05/2020,forecast,1.1,0,1.9,0.7,1.4,0.41
Austria,08/05/2020,forecast,1.1,0,1.9,0.7,1.4,0.42
Azerbaijan,10/03/2020,nowcast,2,1.4,2.6,1.7,2.2,0
Azerbaijan,11/03/2020,nowcast,2,1.4,2.5,1.7,2.2,0
Azerbaijan,12/03/2020,nowcast,1.9,1.5,2.5,1.7,2.1,0
Azerbaijan,13/03/2020,nowcast,1.9,1.4,2.4,1.7,2.1,0
Azerbaijan,14/03/2020,nowcast,1.8,1.4,2.3,1.6,2,0
Azerbaijan,15/03/2020,nowcast,1.8,1.4,2.2,1.6,2,0
Azerbaijan,16/03/2020,nowcast,1.8,1.4,2.2,1.6,1.9,0
Azerbaijan,17/03/2020,nowcast,1.8,1.4,2.2,1.6,1.9,0
Azerbaijan,18/03/2020,nowcast,1.7,1.4,2.1,1.6,1.8,0
Azerbaijan,19/03/2020,nowcast,1.7,1.4,2,1.6,1.8,0
Azerbaijan,20/03/2020,nowcast,1.7,1.4,2,1.5,1.8,0
Azerbaijan,21/03/2020,nowcast,1.6,1.3,1.9,1.5,1.7,0
Azerbaijan,22/03/2020,nowcast,1.6,1.3,1.9,1.4,1.6,0
Azerbaijan,23/03/2020,nowcast,1.5,1.3,1.8,1.4,1.6,0
Azerbaijan,24/03/2020,nowcast,1.5,1.2,1.7,1.4,1.5,0
Azerbaijan,25/03/2020,nowcast,1.4,1.2,1.6,1.3,1.5,0
Azerbaijan,26/03/2020,nowcast,1.4,1.2,1.6,1.3,1.4,0
Azerbaijan,27/03/2020,nowcast,1.3,1.1,1.5,1.2,1.4,0
Azerbaijan,28/03/2020,nowcast,1.3,1.1,1.4,1.2,1.3,0.01
Azerbaijan,29/03/2020,nowcast,1.2,1.1,1.4,1.1,1.3,0.01
Azerbaijan,30/03/2020,nowcast,1.2,1,1.3,1.1,1.2,0.02
Azerbaijan,31/03/2020,nowcast,1.1,1,1.3,1.1,1.2,0.05
Azerbaijan,01/04/2020,nowcast,1.1,1,1.2,1,1.2,0.13
Azerbaijan,02/04/2020,nowcast,1,0.9,1.2,1,1.1,0.28
Azerbaijan,03/04/2020,nowcast,1,0.9,1.1,0.9,1,0.54
Azerbaijan,04/04/2020,nowcast,0.9,0.8,1.1,0.9,1,0.79
Azerbaijan,05/04/2020,nowcast,0.9,0.7,1,0.8,0.9,0.95
Azerbaijan,06/04/2020,nowcast,0.8,0.7,0.9,0.8,0.9,0.99
Azerbaijan,07/04/2020,nowcast,0.8,0.7,0.9,0.7,0.8,1
Azerbaijan,08/04/2020,nowcast,0.8,0.7,0.9,0.7,0.8,1
Azerbaijan,09/04/2020,nowcast,0.8,0.7,0.9,0.7,0.8,1
Azerbaijan,10/04/2020,nowcast,0.8,0.7,0.9,0.8,0.8,0.99
Azerbaijan,11/04/2020,nowcast,0.8,0.7,1,0.8,0.9,0.98
Azerbaijan,12/04/2020,nowcast,0.8,0.7,1,0.8,0.9,0.96
Azerbaijan,13/04/2020,nowcast,0.9,0.7,1,0.8,0.9,0.94
Azerbaijan,14/04/2020,nowcast,0.9,0.7,1,0.8,0.9,0.9
Azerbaijan,15/04/2020,nowcast,0.9,0.7,1.1,0.8,1,0.84
Azerbaijan,16/04/2020,nowcast,0.9,0.8,1.1,0.8,1,0.74
Azerbaijan,17/04/2020,nowcast,1,0.8,1.1,0.9,1,0.66
Azerbaijan,18/04/2020,nowcast,1,0.8,1.2,0.9,1,0.58
Azerbaijan,19/04/2020,nowcast,1,0.8,1.2,0.9,1.1,0.49
Azerbaijan,20/04/2020,nowcast,1,0.8,1.2,1,1.1,0.4
Azerbaijan,21/04/2020,nowcast,1.1,0.9,1.3,1,1.1,0.31
Azerbaijan,22/04/2020,nowcast,1.1,0.9,1.3,1,1.2,0.21
Azerbaijan,23/04/2020,nowcast,1.1,0.9,1.4,1.1,1.2,0.14
Azerbaijan,24/04/2020,nowcast,1.2,0.9,1.5,1.1,1.3,0.1
Azerbaijan,25/04/2020,forecast,1.2,0.9,1.5,1.1,1.3,0.11
Azerbaijan,26/04/2020,forecast,1.2,0.9,1.6,1.1,1.3,0.14
Azerbaijan,27/04/2020,forecast,1.2,0.9,1.7,1.1,1.3,0.14
Azerbaijan,28/04/2020,forecast,1.2,0.8,1.7,1,1.3,0.16
Azerbaijan,29/04/2020,forecast,1.2,0.8,1.8,1,1.4,0.18
Azerbaijan,30/04/2020,forecast,1.2,0.7,1.8,1,1.4,0.19
Azerbaijan,01/05/2020,forecast,1.2,0.7,1.9,1,1.4,0.2
Azerbaijan,02/05/2020,forecast,1.3,0.6,1.9,1,1.4,0.21
Azerbaijan,03/05/2020,forecast,1.3,0.7,2,0.9,1.4,0.22
Azerbaijan,04/05/2020,forecast,1.3,0.6,2.1,1,1.5,0.22
Azerbaijan,05/05/2020,forecast,1.3,0.6,2.2,0.9,1.5,0.23
Azerbaijan,06/05/2020,forecast,1.3,0.5,2.2,0.9,1.5,0.25
Azerbaijan,07/05/2020,forecast,1.3,0.5,2.3,1,1.6,0.25
Azerbaijan,08/05/2020,forecast,1.3,0.4,2.3,0.9,1.6,0.25
Bahrain,21/02/2020,nowcast,1.6,1,2.2,1.3,1.8,0.02
Bahrain,22/02/2020,nowcast,1.5,0.9,2,1.2,1.7,0.05
Bahrain,23/02/2020,nowcast,1.4,0.9,1.8,1.1,1.5,0.08
Bahrain,24/02/2020,nowcast,1.3,0.9,1.8,1.2,1.5,0.08
Bahrain,25/02/2020,nowcast,1.4,0.9,1.8,1.2,1.5,0.06
Bahrain,26/02/2020,nowcast,1.4,1,1.9,1.2,1.5,0.03
Bahrain,27/02/2020,nowcast,1.5,1.1,2,1.3,1.6,0.01
Bahrain,28/02/2020,nowcast,1.6,1.2,2,1.4,1.7,0.01
Bahrain,29/02/2020,nowcast,1.6,1.2,2,1.4,1.7,0
Bahrain,01/03/2020,nowcast,1.6,1.2,2,1.4,1.7,0
Bahrain,02/03/2020,nowcast,1.6,1.2,2,1.4,1.7,0
Bahrain,03/03/2020,nowcast,1.5,1.2,1.9,1.4,1.7,0
Bahrain,04/03/2020,nowcast,1.5,1.2,1.8,1.3,1.6,0.01
Bahrain,05/03/2020,nowcast,1.4,1,1.7,1.2,1.5,0.02
Bahrain,06/03/2020,nowcast,1.3,1,1.6,1.1,1.4,0.05
Bahrain,07/03/2020,nowcast,1.2,0.9,1.5,1.1,1.3,0.12
Bahrain,08/03/2020,nowcast,1.1,0.9,1.4,1,1.2,0.2
Bahrain,09/03/2020,nowcast,1.1,0.8,1.3,1,1.2,0.25
Bahrain,10/03/2020,nowcast,1.1,0.8,1.3,1,1.2,0.26
Bahrain,11/03/2020,nowcast,1.1,0.9,1.3,1,1.2,0.2
Bahrain,12/03/2020,nowcast,1.2,0.9,1.4,1,1.2,0.11
Bahrain,13/03/2020,nowcast,1.2,1,1.5,1.1,1.3,0.04
Bahrain,14/03/2020,nowcast,1.3,1,1.5,1.2,1.3,0.02
Bahrain,15/03/2020,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
Bahrain,16/03/2020,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
Bahrain,17/03/2020,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
Bahrain,18/03/2020,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
Bahrain,19/03/2020,nowcast,1.3,1.1,1.5,1.2,1.3,0.01
Bahrain,20/03/2020,nowcast,1.3,1.1,1.5,1.2,1.3,0.02
Bahrain,21/03/2020,nowcast,1.2,1,1.4,1.2,1.3,0.02
Bahrain,22/03/2020,nowcast,1.2,1.1,1.4,1.2,1.3,0.02
Bahrain,23/03/2020,nowcast,1.3,1.1,1.4,1.2,1.3,0.01
Bahrain,24/03/2020,nowcast,1.3,1.1,1.5,1.2,1.4,0
Bahrain,25/03/2020,nowcast,1.3,1.1,1.5,1.2,1.4,0
Bahrain,26/03/2020,nowcast,1.4,1.2,1.6,1.3,1.4,0
Bahrain,27/03/2020,nowcast,1.4,1.2,1.6,1.3,1.5,0
Bahrain,28/03/2020,nowcast,1.4,1.2,1.6,1.3,1.4,0
Bahrain,29/03/2020,nowcast,1.4,1.2,1.6,1.3,1.5,0
Bahrain,30/03/2020,nowcast,1.4,1.2,1.6,1.3,1.5,0
Bahrain,31/03/2020,nowcast,1.4,1.2,1.6,1.3,1.5,0
Bahrain,01/04/2020,nowcast,1.4,1.2,1.6,1.3,1.5,0
Bahrain,02/04/2020,nowcast,1.4,1.3,1.6,1.3,1.5,0
Bahrain,03/04/2020,nowcast,1.4,1.2,1.6,1.3,1.5,0
Bahrain,04/04/2020,nowcast,1.4,1.2,1.6,1.3,1.4,0
Bahrain,05/04/2020,nowcast,1.4,1.2,1.5,1.3,1.4,0
Bahrain,06/04/2020,nowcast,1.3,1.1,1.5,1.2,1.4,0
Bahrain,07/04/2020,nowcast,1.3,1.1,1.4,1.2,1.3,0
Bahrain,08/04/2020,nowcast,1.2,1,1.3,1.1,1.2,0.02
Bahrain,09/04/2020,nowcast,1.1,1,1.3,1.1,1.2,0.09
Bahrain,10/04/2020,nowcast,1,0.9,1.2,1,1.1,0.32
Bahrain,11/04/2020,nowcast,1,0.8,1.1,0.9,1,0.58
Bahrain,12/04/2020,nowcast,1,0.9,1.1,0.9,1,0.7
Bahrain,13/04/2020,nowcast,1,0.9,1.1,0.9,1,0.6
Bahrain,14/04/2020,nowcast,1,0.9,1.2,1,1.1,0.3
Bahrain,15/04/2020,nowcast,1.1,1,1.2,1,1.1,0.09
Bahrain,16/04/2020,nowcast,1.1,1,1.3,1.1,1.2,0.02
Bahrain,17/04/2020,nowcast,1.2,1.1,1.3,1.1,1.2,0
Bahrain,18/04/2020,nowcast,1.2,1.1,1.3,1.1,1.2,0
Bahrain,19/04/2020,nowcast,1.2,1.1,1.3,1.1,1.2,0.01
Bahrain,20/04/2020,nowcast,1.1,1,1.2,1.1,1.2,0.09
Bahrain,21/04/2020,nowcast,1,0.9,1.2,1,1.1,0.32
Bahrain,22/04/2020,nowcast,1,0.9,1.1,0.9,1.1,0.47
Bahrain,23/04/2020,nowcast,1,0.9,1.1,1,1.1,0.42
Bahrain,24/04/2020,nowcast,1.1,0.9,1.2,1,1.1,0.21
Bahrain,25/04/2020,forecast,1.1,0.9,1.3,1,1.1,0.26
Bahrain,26/04/2020,forecast,1.1,0.9,1.3,1,1.1,0.28
Bahrain,27/04/2020,forecast,1.1,0.8,1.3,1,1.2,0.31
Bahrain,28/04/2020,forecast,1.1,0.8,1.4,0.9,1.2,0.34
Bahrain,29/04/2020,forecast,1.1,0.7,1.4,0.9,1.2,0.35
Bahrain,30/04/2020,forecast,1.1,0.7,1.5,0.9,1.2,0.37
Bahrain,01/05/2020,forecast,1.1,0.7,1.5,0.9,1.2,0.37
Bahrain,02/05/2020,forecast,1.1,0.7,1.6,0.9,1.2,0.39
Bahrain,03/05/2020,forecast,1.1,0.6,1.6,0.9,1.2,0.41
Bahrain,04/05/2020,forecast,1.1,0.6,1.6,0.9,1.2,0.41
Bahrain,05/05/2020,forecast,1.1,0.6,1.6,0.8,1.2,0.42
Bahrain,06/05/2020,forecast,1.1,0.5,1.6,0.8,1.3,0.42
Bahrain,07/05/2020,forecast,1.1,0.5,1.7,0.8,1.2,0.43
Bahrain,08/05/2020,forecast,1.1,0.4,1.7,0.8,1.3,0.44
Bangladesh,16/03/2020,nowcast,1.9,1.3,2.6,1.6,2.1,0
Bangladesh,17/03/2020,nowcast,1.9,1.3,2.5,1.6,2.1,0
Bangladesh,18/03/2020,nowcast,1.9,1.3,2.5,1.6,2.1,0
Bangladesh,19/03/2020,nowcast,1.9,1.3,2.4,1.7,2.1,0
Bangladesh,20/03/2020,nowcast,2,1.5,2.5,1.7,2.1,0
Bangladesh,21/03/2020,nowcast,2,1.5,2.5,1.8,2.2,0
Bangladesh,22/03/2020,nowcast,2.1,1.6,2.6,1.8,2.2,0
Bangladesh,23/03/2020,nowcast,2.1,1.7,2.6,1.9,2.2,0
Bangladesh,24/03/2020,nowcast,2.1,1.7,2.6,1.9,2.3,0
Bangladesh,25/03/2020,nowcast,2.2,1.7,2.6,1.9,2.3,0
Bangladesh,26/03/2020,nowcast,2.2,1.8,2.6,2,2.3,0
Bangladesh,27/03/2020,nowcast,2.2,1.8,2.6,2,2.3,0
Bangladesh,28/03/2020,nowcast,2.1,1.8,2.6,1.9,2.2,0
Bangladesh,29/03/2020,nowcast,2.1,1.7,2.5,1.9,2.2,0
Bangladesh,30/03/2020,nowcast,2.1,1.7,2.4,1.9,2.2,0
Bangladesh,31/03/2020,nowcast,2,1.7,2.4,1.9,2.1,0
Bangladesh,01/04/2020,nowcast,2,1.7,2.3,1.8,2.1,0
Bangladesh,02/04/2020,nowcast,1.9,1.6,2.2,1.7,2,0
Bangladesh,03/04/2020,nowcast,1.8,1.6,2.1,1.7,1.9,0
Bangladesh,04/04/2020,nowcast,1.8,1.5,2,1.7,1.9,0
Bangladesh,05/04/2020,nowcast,1.7,1.5,2,1.6,1.8,0
Bangladesh,06/04/2020,nowcast,1.7,1.5,1.9,1.5,1.7,0
Bangladesh,07/04/2020,nowcast,1.6,1.4,1.8,1.5,1.7,0
Bangladesh,08/04/2020,nowcast,1.6,1.4,1.8,1.5,1.6,0
Bangladesh,09/04/2020,nowcast,1.5,1.4,1.7,1.4,1.6,0
Bangladesh,10/04/2020,nowcast,1.5,1.3,1.6,1.4,1.5,0
Bangladesh,11/04/2020,nowcast,1.4,1.3,1.6,1.3,1.5,0
Bangladesh,12/04/2020,nowcast,1.4,1.2,1.5,1.3,1.4,0
Bangladesh,13/04/2020,nowcast,1.3,1.2,1.5,1.3,1.4,0
Bangladesh,14/04/2020,nowcast,1.3,1.2,1.4,1.2,1.3,0
Bangladesh,15/04/2020,nowcast,1.3,1.2,1.4,1.2,1.3,0
Bangladesh,16/04/2020,nowcast,1.2,1.1,1.3,1.2,1.3,0
Bangladesh,17/04/2020,nowcast,1.2,1.1,1.3,1.2,1.2,0
Bangladesh,18/04/2020,nowcast,1.2,1.1,1.3,1.1,1.2,0
Bangladesh,19/04/2020,nowcast,1.2,1.1,1.3,1.1,1.2,0
Bangladesh,20/04/2020,nowcast,1.2,1.1,1.3,1.1,1.2,0
Bangladesh,21/04/2020,nowcast,1.2,1.1,1.3,1.1,1.2,0
Bangladesh,22/04/2020,nowcast,1.2,1.1,1.3,1.1,1.2,0
Bangladesh,23/04/2020,nowcast,1.2,1.1,1.3,1.2,1.2,0
Bangladesh,24/04/2020,nowcast,1.2,1.1,1.3,1.2,1.2,0
Bangladesh,25/04/2020,forecast,1.2,1.1,1.4,1.2,1.3,0
Bangladesh,26/04/2020,forecast,1.2,1.1,1.4,1.2,1.3,0
Bangladesh,27/04/2020,forecast,1.2,1.1,1.4,1.2,1.3,0.02
Bangladesh,28/04/2020,forecast,1.2,1,1.5,1.2,1.3,0.03
Bangladesh,29/04/2020,forecast,1.3,1,1.5,1.1,1.3,0.04
Bangladesh,30/04/2020,forecast,1.3,0.9,1.5,1.1,1.4,0.07
Bangladesh,01/05/2020,forecast,1.3,0.9,1.7,1.1,1.4,0.09
Bangladesh,02/05/2020,forecast,1.3,0.9,1.7,1.1,1.4,0.1
Bangladesh,03/05/2020,forecast,1.3,0.8,1.7,1.1,1.4,0.14
Bangladesh,04/05/2020,forecast,1.3,0.8,1.8,1,1.4,0.15
Bangladesh,05/05/2020,forecast,1.3,0.8,1.8,1,1.4,0.17
Bangladesh,06/05/2020,forecast,1.3,0.7,1.9,1,1.4,0.19
Bangladesh,07/05/2020,forecast,1.3,0.7,1.9,1,1.5,0.22
Bangladesh,08/05/2020,forecast,1.3,0.6,2,1,1.5,0.23
Belarus,08/03/2020,nowcast,1.9,1.3,2.6,1.6,2.1,0
Belarus,09/03/2020,nowcast,1.9,1.3,2.5,1.6,2,0
Belarus,10/03/2020,nowcast,1.9,1.3,2.4,1.6,2.1,0
Belarus,11/03/2020,nowcast,1.9,1.4,2.5,1.6,2.1,0
Belarus,12/03/2020,nowcast,1.9,1.4,2.5,1.7,2.1,0
Belarus,13/03/2020,nowcast,1.9,1.4,2.4,1.7,2,0
Belarus,14/03/2020,nowcast,1.9,1.5,2.4,1.7,2.1,0
Belarus,15/03/2020,nowcast,1.9,1.5,2.4,1.7,2.1,0
Belarus,16/03/2020,nowcast,2,1.6,2.4,1.8,2.1,0
Belarus,17/03/2020,nowcast,2,1.6,2.4,1.8,2.1,0
Belarus,18/03/2020,nowcast,2,1.6,2.5,1.8,2.2,0
Belarus,19/03/2020,nowcast,2.1,1.7,2.5,1.8,2.2,0
Belarus,20/03/2020,nowcast,2.1,1.7,2.5,1.9,2.2,0
Belarus,21/03/2020,nowcast,2.1,1.8,2.5,1.9,2.3,0
Belarus,22/03/2020,nowcast,2.1,1.8,2.5,1.9,2.2,0
Belarus,23/03/2020,nowcast,2.1,1.8,2.5,1.9,2.2,0
Belarus,24/03/2020,nowcast,2.1,1.8,2.5,1.9,2.2,0
Belarus,25/03/2020,nowcast,2,1.7,2.4,1.9,2.2,0
Belarus,26/03/2020,nowcast,2,1.7,2.4,1.8,2.1,0
Belarus,27/03/2020,nowcast,1.9,1.7,2.3,1.8,2,0
Belarus,28/03/2020,nowcast,1.9,1.6,2.2,1.7,2,0
Belarus,29/03/2020,nowcast,1.8,1.6,2.1,1.6,1.9,0
Belarus,30/03/2020,nowcast,1.8,1.5,2,1.6,1.8,0
Belarus,31/03/2020,nowcast,1.7,1.5,1.9,1.6,1.7,0
Belarus,01/04/2020,nowcast,1.6,1.4,1.9,1.5,1.7,0
Belarus,02/04/2020,nowcast,1.6,1.4,1.8,1.5,1.6,0
Belarus,03/04/2020,nowcast,1.5,1.3,1.7,1.4,1.6,0
Belarus,04/04/2020,nowcast,1.5,1.3,1.6,1.4,1.5,0
Belarus,05/04/2020,nowcast,1.4,1.3,1.6,1.3,1.4,0
Belarus,06/04/2020,nowcast,1.3,1.2,1.5,1.3,1.4,0
Belarus,07/04/2020,nowcast,1.3,1.2,1.4,1.2,1.3,0
Belarus,08/04/2020,nowcast,1.3,1.2,1.4,1.2,1.3,0
Belarus,09/04/2020,nowcast,1.3,1.2,1.4,1.2,1.3,0
Belarus,10/04/2020,nowcast,1.3,1.2,1.4,1.2,1.3,0
Belarus,11/04/2020,nowcast,1.3,1.2,1.4,1.2,1.3,0
Belarus,12/04/2020,nowcast,1.3,1.2,1.4,1.2,1.3,0
Belarus,13/04/2020,nowcast,1.3,1.2,1.4,1.2,1.3,0
Belarus,14/04/2020,nowcast,1.3,1.2,1.4,1.2,1.3,0
Belarus,15/04/2020,nowcast,1.3,1.2,1.4,1.3,1.3,0
Belarus,16/04/2020,nowcast,1.3,1.2,1.4,1.3,1.3,0
Belarus,17/04/2020,nowcast,1.3,1.2,1.4,1.2,1.3,0
Belarus,18/04/2020,nowcast,1.2,1.1,1.3,1.2,1.3,0
Belarus,19/04/2020,nowcast,1.2,1.1,1.3,1.2,1.2,0
Belarus,20/04/2020,nowcast,1.2,1.1,1.3,1.1,1.2,0
Belarus,21/04/2020,nowcast,1.2,1.1,1.3,1.1,1.2,0
Belarus,22/04/2020,nowcast,1.2,1.1,1.2,1.1,1.2,0
Belarus,23/04/2020,nowcast,1.2,1.1,1.2,1.1,1.2,0
Belarus,24/04/2020,nowcast,1.2,1.1,1.2,1.1,1.2,0
Belarus,25/04/2020,forecast,1.1,1,1.2,1.1,1.2,0.01
Belarus,26/04/2020,forecast,1.1,1,1.3,1.1,1.2,0.02
Belarus,27/04/2020,forecast,1.1,1,1.3,1.1,1.2,0.06
Belarus,28/04/2020,forecast,1.1,0.9,1.3,1.1,1.2,0.09
Belarus,29/04/2020,forecast,1.1,0.9,1.3,1.1,1.2,0.13
Belarus,30/04/2020,forecast,1.1,0.9,1.3,1,1.2,0.17
Belarus,01/05/2020,forecast,1.1,0.9,1.4,1,1.2,0.2
Belarus,02/05/2020,forecast,1.1,0.8,1.4,1,1.2,0.24
Belarus,03/05/2020,forecast,1.1,0.8,1.4,1,1.2,0.25
Belarus,04/05/2020,forecast,1.1,0.8,1.4,1,1.2,0.28
Belarus,05/05/2020,forecast,1.1,0.8,1.5,1,1.2,0.31
Belarus,06/05/2020,forecast,1.1,0.8,1.5,1,1.2,0.33
Belarus,07/05/2020,forecast,1.1,0.7,1.5,1,1.3,0.33
Belarus,08/05/2020,forecast,1.1,0.7,1.5,0.9,1.2,0.35
Belgium,27/02/2020,nowcast,2.2,1.7,2.6,1.9,2.3,0
Belgium,28/02/2020,nowcast,2.1,1.7,2.5,1.9,2.2,0
Belgium,29/02/2020,nowcast,2.1,1.7,2.5,1.9,2.2,0
Belgium,01/03/2020,nowcast,2,1.7,2.4,1.8,2.1,0
Belgium,02/03/2020,nowcast,2,1.6,2.3,1.8,2.1,0
Belgium,03/03/2020,nowcast,1.9,1.6,2.3,1.8,2,0
Belgium,04/03/2020,nowcast,1.9,1.6,2.2,1.7,2,0
Belgium,05/03/2020,nowcast,1.9,1.6,2.2,1.7,2,0
Belgium,06/03/2020,nowcast,1.9,1.6,2.2,1.7,1.9,0
Belgium,07/03/2020,nowcast,1.9,1.6,2.2,1.7,1.9,0
Belgium,08/03/2020,nowcast,1.8,1.6,2.1,1.7,1.9,0
Belgium,09/03/2020,nowcast,1.8,1.6,2.1,1.6,1.8,0
Belgium,10/03/2020,nowcast,1.8,1.5,2,1.6,1.8,0
Belgium,11/03/2020,nowcast,1.7,1.5,2,1.6,1.8,0
Belgium,12/03/2020,nowcast,1.7,1.5,1.9,1.6,1.7,0
Belgium,13/03/2020,nowcast,1.7,1.5,1.9,1.5,1.7,0
Belgium,14/03/2020,nowcast,1.6,1.4,1.8,1.5,1.7,0
Belgium,15/03/2020,nowcast,1.6,1.4,1.8,1.5,1.6,0
Belgium,16/03/2020,nowcast,1.5,1.4,1.7,1.5,1.6,0
Belgium,17/03/2020,nowcast,1.5,1.3,1.7,1.4,1.5,0
Belgium,18/03/2020,nowcast,1.5,1.3,1.6,1.4,1.5,0
Belgium,19/03/2020,nowcast,1.4,1.3,1.6,1.3,1.5,0
Belgium,20/03/2020,nowcast,1.4,1.3,1.5,1.3,1.4,0
Belgium,21/03/2020,nowcast,1.3,1.2,1.5,1.3,1.4,0
Belgium,22/03/2020,nowcast,1.3,1.2,1.4,1.2,1.3,0
Belgium,23/03/2020,nowcast,1.2,1.1,1.3,1.2,1.2,0
Belgium,24/03/2020,nowcast,1.2,1.1,1.2,1.1,1.2,0
Belgium,25/03/2020,nowcast,1.1,1,1.2,1.1,1.1,0
Belgium,26/03/2020,nowcast,1.1,1,1.1,1,1.1,0.03
Belgium,27/03/2020,nowcast,1,1,1.1,1,1.1,0.04
Belgium,28/03/2020,nowcast,1,1,1.1,1,1.1,0.02
Belgium,29/03/2020,nowcast,1,1,1.1,1,1.1,0.02
Belgium,30/03/2020,nowcast,1,1,1.1,1,1,0.06
Belgium,31/03/2020,nowcast,1,1,1.1,1,1,0.2
Belgium,01/04/2020,nowcast,1,1,1,1,1,0.42
Belgium,02/04/2020,nowcast,1,1,1,1,1,0.57
Belgium,03/04/2020,nowcast,1,1,1,1,1,0.63
Belgium,04/04/2020,nowcast,1,1,1,1,1,0.76
Belgium,05/04/2020,nowcast,1,0.9,1,1,1,0.92
Belgium,06/04/2020,nowcast,1,0.9,1,0.9,1,0.99
Belgium,07/04/2020,nowcast,0.9,0.9,1,0.9,1,1
Belgium,08/04/2020,nowcast,0.9,0.9,1,0.9,0.9,1
Belgium,09/04/2020,nowcast,0.9,0.9,1,0.9,0.9,1
Belgium,10/04/2020,nowcast,0.9,0.9,1,0.9,0.9,1
Belgium,11/04/2020,nowcast,0.9,0.9,0.9,0.9,0.9,1
Belgium,12/04/2020,nowcast,0.9,0.9,0.9,0.9,0.9,1
Belgium,13/04/2020,nowcast,0.9,0.8,0.9,0.8,0.9,1
Belgium,14/04/2020,nowcast,0.9,0.8,0.9,0.8,0.9,1
Belgium,15/04/2020,nowcast,0.8,0.8,0.9,0.8,0.9,1
Belgium,16/04/2020,nowcast,0.8,0.8,0.9,0.8,0.8,1
Belgium,17/04/2020,nowcast,0.8,0.8,0.9,0.8,0.8,1
Belgium,18/04/2020,nowcast,0.8,0.8,0.9,0.8,0.8,1
Belgium,19/04/2020,nowcast,0.8,0.8,0.9,0.8,0.8,1
Belgium,20/04/2020,nowcast,0.8,0.7,0.8,0.8,0.8,1
Belgium,21/04/2020,nowcast,0.8,0.7,0.8,0.7,0.8,1
Belgium,22/04/2020,nowcast,0.7,0.7,0.8,0.7,0.8,1
Belgium,23/04/2020,nowcast,0.8,0.7,0.8,0.7,0.8,1
Belgium,24/04/2020,nowcast,0.8,0.7,0.9,0.8,0.8,1
Belgium,25/04/2020,forecast,0.8,0.7,0.9,0.8,0.8,1
Belgium,26/04/2020,forecast,0.8,0.7,0.9,0.8,0.9,0.99
Belgium,27/04/2020,forecast,0.8,0.7,1,0.8,0.9,0.98
Belgium,28/04/2020,forecast,0.8,0.7,1,0.8,0.9,0.96
Belgium,29/04/2020,forecast,0.8,0.6,1,0.7,0.9,0.94
Belgium,30/04/2020,forecast,0.8,0.6,1,0.7,0.9,0.91
Belgium,01/05/2020,forecast,0.8,0.6,1,0.7,0.9,0.9
Belgium,02/05/2020,forecast,0.8,0.6,1.1,0.7,0.9,0.89
Belgium,03/05/2020,forecast,0.8,0.5,1.1,0.7,0.9,0.88
Belgium,04/05/2020,forecast,0.8,0.5,1.1,0.7,0.9,0.86
Belgium,05/05/2020,forecast,0.8,0.5,1.1,0.7,0.9,0.85
Belgium,06/05/2020,forecast,0.8,0.5,1.1,0.7,0.9,0.84
Belgium,07/05/2020,forecast,0.8,0.5,1.2,0.7,0.9,0.83
Belgium,08/05/2020,forecast,0.8,0.5,1.2,0.6,0.9,0.81
Bolivia,09/03/2020,nowcast,2,1.1,2.9,1.5,2.2,0.01
Bolivia,10/03/2020,nowcast,1.9,1.2,2.7,1.6,2.2,0.01
